,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
722,Loop,41.87834000000004,-87.61996999999997,Jay Pritzker Pavilion,41.882614176795556,-87.62178182601929,Amphitheater
723,Loop,41.87834000000004,-87.61996999999997,Crown Fountain,41.88151175775704,-87.62382957785668,Fountain
724,Loop,41.87834000000004,-87.61996999999997,The Gage,41.88120182139492,-87.62448118100146,Gastropub
725,Loop,41.87834000000004,-87.61996999999997,Congress Plaza,41.87568444702974,-87.6240152256319,Plaza
726,Loop,41.87834000000004,-87.61996999999997,Monroe Harbor Promenade,41.8754834841127,-87.6164468021392,Harbor / Marina
727,Loop,41.87834000000004,-87.61996999999997,BMI Stage,41.87727062145174,-87.6181196761764,Music Venue
728,Loop,41.87834000000004,-87.61996999999997,Jazz On Jackson Stage,41.878462999448715,-87.61841856941777,Jazz Club
729,Loop,41.87834000000004,-87.61996999999997,Bumper To Bumperville,41.878045411005374,-87.61720852182354,Karaoke Bar
730,Loop,41.87834000000004,-87.61996999999997,Lakeshore Drive & Monroe,41.87815348400927,-87.61717619288672,Intersection
731,Loop,41.87834000000004,-87.61996999999997,Boat,41.879876549446145,-87.61720370085277,Boat or Ferry
732,Loop,41.87834000000004,-87.61996999999997,South Shoreline,41.880471725897465,-87.61729529921058,Train Station
733,Loop,41.87834000000004,-87.61996999999997,Lake Shore Drive,41.87584018850107,-87.61723548173904,Road
734,Loop,41.87834000000004,-87.61996999999997,Queen's Landing,41.875677902923094,-87.61711210231154,Harbor / Marina
735,Loop,41.87834000000004,-87.61996999999997,Kilwins Ice Cream,41.875533,-87.616317,Ice Cream Shop
736,Loop,41.87834000000004,-87.61996999999997,Skyline Boat Tours,41.8754362129065,-87.61608612,Boat or Ferry
737,Loop,41.87834000000004,-87.61996999999997,Shoreline Water Taxi (Buckingham Fountain),41.875308213089355,-87.6162732439811,Boat or Ferry
738,Loop,41.87834000000004,-87.61996999999997,enchanted forest,41.88237713125243,-87.61817752663363,Park
739,Near South Side,41.85388000000006,-87.62710999999996,Chef Luciano,41.85287268392421,-87.62518142665631,Cajun / Creole Restaurant
740,Near South Side,41.85388000000006,-87.62710999999996,Cafe Bionda,41.85576894510724,-87.62716151467832,Italian Restaurant
741,Near South Side,41.85388000000006,-87.62710999999996,Opart Thai House,41.856083630867545,-87.62715443703452,Thai Restaurant
742,Near South Side,41.85388000000006,-87.62710999999996,Reggie's Trainwreck Rooftop Deck,41.85390659663805,-87.62686401198557,Beer Garden
743,Near South Side,41.85388000000006,-87.62710999999996,"Willie Dixon's Blues Heaven Foundation, Historic Site of Chess Records",41.853524180113276,-87.62393318664557,Historic Site
744,Near South Side,41.85388000000006,-87.62710999999996,Phenomenal Fitness,41.855313,-87.626869,Gym
745,Near South Side,41.85388000000006,-87.62710999999996,鮮芋仙 Meet Fresh,41.854480311723236,-87.63020138256618,Dessert Shop
746,Near South Side,41.85388000000006,-87.62710999999996,Chase Bank,41.85561680143992,-87.6274573802948,Bank
747,Near South Side,41.85388000000006,-87.62710999999996,La Cantina Grill,41.85630984195267,-87.62377763408747,Mexican Restaurant
748,Near South Side,41.85388000000006,-87.62710999999996,Qing Xiang Yuan Dumpling,41.85507202582821,-87.63195045647198,Asian Restaurant
749,Near South Side,41.85388000000006,-87.62710999999996,Chinatown Gate,41.852764898180325,-87.6317811012268,Sculpture Garden
750,Near South Side,41.85388000000006,-87.62710999999996,Gourmet Chicken,41.852689177806084,-87.62520893666778,Wings Joint
751,Near South Side,41.85388000000006,-87.62710999999996,TeaPotBrew Bakery,41.857845,-87.625431,Café
752,Near South Side,41.85388000000006,-87.62710999999996,Record Breakers,41.853902336870014,-87.62680731196987,Record Shop
753,Near South Side,41.85388000000006,-87.62710999999996,The Burger Point,41.85632913189605,-87.62733726336319,Burger Joint
754,Near South Side,41.85388000000006,-87.62710999999996,Reggie's Rock Club,41.85386902532445,-87.62688309619895,Rock Club
755,Near South Side,41.85388000000006,-87.62710999999996,Cai,41.85436890804054,-87.63213858935352,Chinese Restaurant
756,Near South Side,41.85388000000006,-87.62710999999996,Monkey Bar Gym,41.851208083941714,-87.62375059285313,Gym / Fitness Center
757,Near South Side,41.85388000000006,-87.62710999999996,Triple Crown Restaurant,41.85248427715218,-87.63187529906601,Chinese Restaurant
758,Near South Side,41.85388000000006,-87.62710999999996,Chinatown Square,41.853931720451875,-87.63310049948197,Plaza
759,Near South Side,41.85388000000006,-87.62710999999996,Papa John's Pizza,41.8531147,-87.6240103,Pizza Place
760,Near South Side,41.85388000000006,-87.62710999999996,TBaar,41.851871062488655,-87.63197218360077,Bubble Tea Shop
761,Near South Side,41.85388000000006,-87.62710999999996,Vu Rooftop Bar,41.85265406085466,-87.62260260750769,Roof Deck
762,Near South Side,41.85388000000006,-87.62710999999996,Wintrust Arena,41.853490332249876,-87.62159185952257,Athletics & Sports
763,Near South Side,41.85388000000006,-87.62710999999996,Chiu Quon Bakery,41.85140223234881,-87.63194444846354,Bakery
764,Near South Side,41.85388000000006,-87.62710999999996,Moon Palace Restaurant,41.85291459729322,-87.63231136008909,Chinese Restaurant
765,Near South Side,41.85388000000006,-87.62710999999996,Legend Tasty House,41.85159480949881,-87.63201609729973,Dessert Shop
766,Near South Side,41.85388000000006,-87.62710999999996,Pizano's Pizza & Pasta,41.854028137925944,-87.62230167808876,Pizza Place
767,Near South Side,41.85388000000006,-87.62710999999996,Emperor's Choice,41.85174827123341,-87.63198161556896,Chinese Restaurant
768,Near South Side,41.85388000000006,-87.62710999999996,Little Lamb,41.85280329088925,-87.63191613220879,Hotpot Restaurant
769,Near South Side,41.85388000000006,-87.62710999999996,CTA - Cermak-McCormick Place,41.852563543292526,-87.62642777127964,Train Station
770,Near South Side,41.85388000000006,-87.62710999999996,Akhirah's Praline Candy,41.856541,-87.62683,Candy Store
771,Near South Side,41.85388000000006,-87.62710999999996,Chicago Oyster House,41.855594916744096,-87.6222319953545,Seafood Restaurant
772,Near South Side,41.85388000000006,-87.62710999999996,Three Happiness,41.85281531734264,-87.63232630036094,Chinese Restaurant
773,Near South Side,41.85388000000006,-87.62710999999996,Ice Max,41.852056269366784,-87.63199997831977,Dessert Shop
774,Near South Side,41.85388000000006,-87.62710999999996,Slurp Slurp,41.85151952582902,-87.63195175063406,Chinese Restaurant
775,Near South Side,41.85388000000006,-87.62710999999996,Ahjoomah's Apron,41.85289475878806,-87.63229540466011,Korean Restaurant
776,Near South Side,41.85388000000006,-87.62710999999996,Jerk Villa Bar & Grill,41.852466,-87.62425,Caribbean Restaurant
777,Near South Side,41.85388000000006,-87.62710999999996,Hilton Garden Inn,41.8526942,-87.6226822,Hotel
778,Near South Side,41.85388000000006,-87.62710999999996,Riff Music Lounge,41.85171935719328,-87.62373857281473,Nightclub
779,Near South Side,41.85388000000006,-87.62710999999996,Starbucks,41.852269,-87.622837,Coffee Shop
780,Near South Side,41.85388000000006,-87.62710999999996,Daebak Korean BBQ,41.85474889051026,-87.63248191653267,Korean Restaurant
781,Near South Side,41.85388000000006,-87.62710999999996,Aji Ichiban,41.854346542184864,-87.63297646678697,Candy Store
782,Near South Side,41.85388000000006,-87.62710999999996,White Castle,41.853130783724005,-87.62609870152967,Fast Food Restaurant
783,Near South Side,41.85388000000006,-87.62710999999996,No. 18 karaoke,41.852619,-87.63174599999999,Nightclub
784,Near South Side,41.85388000000006,-87.62710999999996,Avis Car Rental,41.857046999999994,-87.62609599999999,Rental Car Location
785,Near South Side,41.85388000000006,-87.62710999999996,Soggy Paws,41.85573829934372,-87.62803032002822,Pet Service
786,Near South Side,41.85388000000006,-87.62710999999996,Won Kow,41.8518954331342,-87.63186731748273,Chinese Restaurant
787,Near South Side,41.85388000000006,-87.62710999999996,Fatpour McCormick,41.85288527932605,-87.62268914655125,Restaurant
788,Near South Side,41.85388000000006,-87.62710999999996,Kung Fu Tea,41.8542969478136,-87.63290560798663,Bubble Tea Shop
789,Armour Square,41.834580000000074,-87.63188999999994,Armour Square Park,41.83443196706756,-87.6352113018499,Park
790,Armour Square,41.834580000000074,-87.63188999999994,Cork & Kerry,41.83460339602432,-87.63419316824013,Bar
791,Armour Square,41.834580000000074,-87.63188999999994,Perfect 10 Spa,41.838407000000004,-87.63499399999999,Cosmetics Shop
792,Armour Square,41.834580000000074,-87.63188999999994,Ferro's Italian Sandwiches,41.838424118851755,-87.6320440168474,Sandwich Place
793,Armour Square,41.834580000000074,-87.63188999999994,Turtle's Bar And Grill,41.83464210620202,-87.63291147823044,Bar
794,Armour Square,41.834580000000074,-87.63188999999994,Chicago Sports Depot,41.831161904259254,-87.63332411019873,Clothing Store
795,Armour Square,41.834580000000074,-87.63188999999994,The Bog,41.83535680823991,-87.62782668155481,College Rec Center
796,Armour Square,41.834580000000074,-87.63188999999994,Old Comiskey Park Homeplate,41.831478251756174,-87.63429100952621,Historic Site
797,Armour Square,41.834580000000074,-87.63188999999994,ChiSox Bar & Grill,41.831171891091465,-87.63391204552272,American Restaurant
798,Armour Square,41.834580000000074,-87.63188999999994,Franco's Ristorante,41.83827304699667,-87.63415453587122,Italian Restaurant
799,Armour Square,41.834580000000074,-87.63188999999994,Armour Square Fitness Center,41.83452982719113,-87.63446960004813,Gym
800,Armour Square,41.834580000000074,-87.63188999999994,Biscotti's Galore & More,41.836441,-87.633201,Bakery
801,Armour Square,41.834580000000074,-87.63188999999994,Shell,41.83816959582123,-87.6325353099589,Gas Station
802,Armour Square,41.834580000000074,-87.63188999999994,CTA - Sox-35th,41.83190404952158,-87.63071488626203,Train Station
803,Armour Square,41.834580000000074,-87.63188999999994,Dragon Bowl,41.838409999999996,-87.632549,Asian Restaurant
804,Armour Square,41.834580000000074,-87.63188999999994,IIT Disc Golf Course,41.834657983032116,-87.62732661948978,Disc Golf
805,Armour Square,41.834580000000074,-87.63188999999994,Oberoi's Indian Food,41.83798,-87.633798,Indian Restaurant
806,Armour Square,41.834580000000074,-87.63188999999994,Chinese Royal Kitchen,41.838283,-87.63256984,Chinese Restaurant
807,Armour Square,41.834580000000074,-87.63188999999994,Ferros,41.838356,-87.632138,Fast Food Restaurant
808,Armour Square,41.834580000000074,-87.63188999999994,Joy Cafe,41.838443,-87.633942,Coffee Shop
809,Armour Square,41.834580000000074,-87.63188999999994,Morris O'Malley's,41.83868293586474,-87.6331968852768,American Restaurant
810,Armour Square,41.834580000000074,-87.63188999999994,Box Sect. 152,41.830436,-87.633242,Baseball Stadium
811,Armour Square,41.834580000000074,-87.63188999999994,Pritzker Club,41.83588039974778,-87.62640118859032,Restaurant
812,Douglas,41.840850000000046,-87.61719999999997,Dunbar Park,41.84011913017148,-87.61859211943576,Park
813,Douglas,41.840850000000046,-87.61719999999997,Lake Meadows shopping mall,41.84000910100123,-87.61595057911266,Shopping Mall
814,Douglas,41.840850000000046,-87.61719999999997,Lake Meadows Park,41.840037367809515,-87.61599321448656,Park
815,Douglas,41.840850000000046,-87.61719999999997,king drive and 30th street,41.839089650046795,-87.61607280388712,Bus Station
816,Douglas,41.840850000000046,-87.61719999999997,Dunbar (Paul Laurence) Park,41.8384904853889,-87.62060165405273,Park
817,Douglas,41.840850000000046,-87.61719999999997,Metra - 27th Street,41.8439376765602,-87.61326849460602,Train Station
818,Douglas,41.840850000000046,-87.61719999999997,CTA Bus Stop 1607,41.83930245930896,-87.62253538395562,Bus Station
819,Oakland,41.82496000000003,-87.60564999999997,Mandrake Park,41.82436690498925,-87.60795026922494,Park
820,Oakland,41.82496000000003,-87.60564999999997,Oakland Playlot Park,41.82466061010888,-87.60506629943848,Park
821,Oakland,41.82496000000003,-87.60564999999997,39th Street Track + New Football Field,41.82358690683656,-87.60514004114073,Track
822,Oakland,41.82496000000003,-87.60564999999997,39th Street lake front,41.82497407535185,-87.60684708301437,Lake
823,Oakland,41.82496000000003,-87.60564999999997,You Are Beautiful Sign,41.82575563956591,-87.6071667289062,Public Art
824,Oakland,41.82496000000003,-87.60564999999997,39th and Cottage Grove,41.82399938555394,-87.60863121128851,Park
825,Oakland,41.82496000000003,-87.60564999999997,effortless style studio 3960 cottage grove,41.822169,-87.607139,Boutique
826,Fuller Park,41.81253000000004,-87.63261999999997,CTA - 47th,41.80968982913657,-87.63144263198265,Train Station
827,Fuller Park,41.81253000000004,-87.63261999999997,Fuller (Melville) Park,41.811388427724495,-87.6336306188371,Park
828,Fuller Park,41.81253000000004,-87.63261999999997,Ricobennies,41.8098600574724,-87.63094140438434,Food
829,Fuller Park,41.81253000000004,-87.63261999999997,Petey's Maxwell Street,41.80925528617953,-87.63304266790745,Fast Food Restaurant
830,Fuller Park,41.81253000000004,-87.63261999999997,CTA Bus Stop #14784,41.80923083165308,-87.63196795116045,Bus Station
831,Fuller Park,41.81253000000004,-87.63261999999997,#51 Bus,41.80916994647962,-87.63186017130118,Bus Station
832,Fuller Park,41.81253000000004,-87.63261999999997,walgreen,41.80920765460141,-87.63107635081708,Department Store
833,Fuller Park,41.81253000000004,-87.63261999999997,Canaryville Little League,41.81156294642144,-87.63791472131872,Baseball Field
834,Fuller Park,41.81253000000004,-87.63261999999997,The Canary Ville Little League,41.81152396097575,-87.63808289610803,Baseball Field
835,Fuller Park,41.81253000000004,-87.63261999999997,No.1 China Express,41.81680771610934,-87.63164986870993,Chinese Restaurant
836,Grand Boulevard,41.80931000000004,-87.62141999999994,Blues Brothers Mural / Shelly's Loan & Jewelry Co.,41.80939090482649,-87.61951741077655,Plaza
837,Grand Boulevard,41.80931000000004,-87.62141999999994,Abundance Bakery,41.809128,-87.622411,Bakery
838,Grand Boulevard,41.80931000000004,-87.62141999999994,Peach's Restaurant,41.80948067255555,-87.61700925698138,Breakfast Spot
839,Grand Boulevard,41.80931000000004,-87.62141999999994,Harold Washington Cultural Center,41.80939497931308,-87.61630169981821,Performing Arts Venue
840,Grand Boulevard,41.80931000000004,-87.62141999999994,200 Liquors,41.80955327838536,-87.620875553998,Liquor Store
841,Grand Boulevard,41.80931000000004,-87.62141999999994,Uncle Joe's Tropical Dining,41.80950675436556,-87.61587177825524,Caribbean Restaurant
842,Grand Boulevard,41.80931000000004,-87.62141999999994,Renaissance Bronzeville,41.80992425359912,-87.6160778012933,Lounge
843,Grand Boulevard,41.80931000000004,-87.62141999999994,CTA - 47th,41.809236376217456,-87.61887431144714,Train Station
844,Grand Boulevard,41.80931000000004,-87.62141999999994,Don's,41.80936445658401,-87.6183402287549,Burger Joint
845,Grand Boulevard,41.80931000000004,-87.62141999999994,200 Cut Rate Food & Liquors,41.80941070015494,-87.61820128648137,Liquor Store
846,Grand Boulevard,41.80931000000004,-87.62141999999994,City Sports,41.809335023162525,-87.61792201989549,Sporting Goods Shop
847,Grand Boulevard,41.80931000000004,-87.62141999999994,Museum Of Graffiti Art,41.81040107751573,-87.62591436585697,Park
848,Grand Boulevard,41.80931000000004,-87.62141999999994,Slice Of Bronzeville,41.809543,-87.616171,Pizza Place
849,Kenwood,41.80952000000008,-87.59684999999996,Little Black Pearl,41.80972516413735,-87.59937278843168,Art Gallery
850,Kenwood,41.80952000000008,-87.59684999999996,Gorée Cuisine,41.80975217657005,-87.59811669588089,African Restaurant
851,Kenwood,41.80952000000008,-87.59684999999996,Binny's Beverage Depot,41.80995274021238,-87.59515278118465,Liquor Store
852,Kenwood,41.80952000000008,-87.59684999999996,Tennis Pro Academy,41.80924320709508,-87.5942848521266,Tennis Court
853,Kenwood,41.80952000000008,-87.59684999999996,Subway,41.81030126129739,-87.59345878948653,Sandwich Place
854,Kenwood,41.80952000000008,-87.59684999999996,The Original Pancake House,41.80968966734237,-87.59266982251455,Breakfast Spot
855,Kenwood,41.80952000000008,-87.59684999999996,Italian Fiesta Pizzeria,41.810496,-87.59264,Pizza Place
856,Kenwood,41.80952000000008,-87.59684999999996,Ross Dress for Less,41.81008582492901,-87.59492774455165,Clothing Store
857,Kenwood,41.80952000000008,-87.59684999999996,Fung's Chop Suey,41.80981554285489,-87.59237378708279,Chinese Restaurant
858,Kenwood,41.80952000000008,-87.59684999999996,WW (Weight Watchers),41.80971171394764,-87.59297690677309,Weight Loss Center
859,Kenwood,41.80952000000008,-87.59684999999996,Kenwood Community Park,41.80596981723061,-87.59325649496972,Park
860,Kenwood,41.80952000000008,-87.59684999999996,Metra - 47th Street (Kenwood),41.80936247080799,-87.59221460856008,Train Station
861,Kenwood,41.80952000000008,-87.59684999999996,Dunkin',41.81046235988092,-87.59241575989967,Donut Shop
862,Kenwood,41.80952000000008,-87.59684999999996,Walgreens,41.8104964,-87.5940014,Pharmacy
863,Kenwood,41.80952000000008,-87.59684999999996,Spin Cycle,41.81026303134014,-87.59242803497304,Laundromat
864,Kenwood,41.80952000000008,-87.59684999999996,Goree Shop,41.810163,-87.598238,Boutique
865,Kenwood,41.80952000000008,-87.59684999999996,Cycle Therapy,41.8092133054465,-87.59419278644118,Gym / Fitness Center
866,Kenwood,41.80952000000008,-87.59684999999996,Brooks (Gwendolyn) Park,41.811579593151535,-87.5998063307563,Park
867,Kenwood,41.80952000000008,-87.59684999999996,J&J Fish,41.809742200077665,-87.59219188391535,Seafood Restaurant
868,Kenwood,41.80952000000008,-87.59684999999996,CTA - 47th and Lake Park Terminal,41.80928337711768,-87.5917344604663,Bus Station
869,Kenwood,41.80952000000008,-87.59684999999996,CTA Bus Stop 15915,41.80927636088943,-87.59169816970825,Bus Station
870,Kenwood,41.80952000000008,-87.59684999999996,CTA Bus Stop 5033,41.80917906491952,-87.59166953817676,Bus Station
871,Washington Park,41.79141000000004,-87.62238999999994,Ms. Lee's Good Food,41.794194,-87.620337,Fast Food Restaurant
872,Washington Park,41.79141000000004,-87.62238999999994,Odyssey 2 Lounge,41.794625462711544,-87.6204189685779,Lounge
873,Washington Park,41.79141000000004,-87.62238999999994,The Washington Park Arts Incubator,41.794147551729054,-87.61904441376531,Art Gallery
874,Washington Park,41.79141000000004,-87.62238999999994,Dunkin',41.7948283,-87.6261386,Donut Shop
875,Washington Park,41.79141000000004,-87.62238999999994,KFC,41.794089,-87.625185,Fried Chicken Joint
876,Washington Park,41.79141000000004,-87.62238999999994,Garden State,41.790879,-87.62524499999999,Liquor Store
877,Washington Park,41.79141000000004,-87.62238999999994,Burger King,41.7940863875475,-87.6251707971097,Fast Food Restaurant
878,Washington Park,41.79141000000004,-87.62238999999994,Garfield And State,41.79431010661831,-87.62579868444507,Intersection
879,Washington Park,41.79141000000004,-87.62238999999994,Green Line Performing Arts Center,41.794236,-87.618054,Theater
880,Washington Park,41.79141000000004,-87.62238999999994,CTA Bus Stop (Garfield & Green Line),41.79445715319002,-87.6182815501676,Bus Station
881,Hyde Park,41.79388000000006,-87.59325999999999,57th Street Books,41.79146937922153,-87.59459060817733,Bookstore
882,Hyde Park,41.79388000000006,-87.59325999999999,Medici on 57th,41.79137860954537,-87.59370810124774,Bakery
883,Hyde Park,41.79388000000006,-87.59325999999999,Parker's Pet Spa & Boutique,41.795226353973504,-87.5931852688849,Pet Store
884,Hyde Park,41.79388000000006,-87.59325999999999,B'Gabs Goodies,41.791644028523194,-87.58961935351047,Vegetarian / Vegan Restaurant
885,Hyde Park,41.79388000000006,-87.59325999999999,Saucy Porka,41.795227,-87.597038,Asian Restaurant
886,Hyde Park,41.79388000000006,-87.59325999999999,Nichols Park,41.797502151658975,-87.59362790245325,Park
887,Hyde Park,41.79388000000006,-87.59325999999999,Bonjour Cafe,41.79543498316739,-87.58843880015448,Café
888,Hyde Park,41.79388000000006,-87.59325999999999,"Noodles, Etc.",41.79146503747775,-87.59337015472738,Noodle House
889,Hyde Park,41.79388000000006,-87.59325999999999,Frank Lloyd Wright Robie House,41.789824913564004,-87.59585635392484,History Museum
890,Hyde Park,41.79388000000006,-87.59325999999999,Salonica,41.79152936501783,-87.59015201956711,Diner
891,Hyde Park,41.79388000000006,-87.59325999999999,57th St Wines,41.791692,-87.589825,Wine Shop
892,Hyde Park,41.79388000000006,-87.59325999999999,Chaturanga Holistic Fitness,41.79494183459602,-87.5881714655431,Yoga Studio
893,Hyde Park,41.79388000000006,-87.59325999999999,Seminary Co-op Bookstore,41.79001361284812,-87.59616290197944,Bookstore
894,Hyde Park,41.79388000000006,-87.59325999999999,The Nile Restaurant,41.79522707950626,-87.59725841734928,Middle Eastern Restaurant
895,Hyde Park,41.79388000000006,-87.59325999999999,Trader Joe's,41.7961891,-87.5885367,Grocery Store
896,Hyde Park,41.79388000000006,-87.59325999999999,Powell's Bookstore,41.79141,-87.588866,Bookstore
897,Hyde Park,41.79388000000006,-87.59325999999999,La Petite Folie,41.79546300588936,-87.58869756924457,French Restaurant
898,Hyde Park,41.79388000000006,-87.59325999999999,Nella Pizza & Pasta,41.79478155175347,-87.5987603061899,Pizza Place
899,Hyde Park,41.79388000000006,-87.59325999999999,Seoul Taco,41.79137,-87.593925,Taco Place
900,Hyde Park,41.79388000000006,-87.59325999999999,Te'Amo Boba Bar,41.794583,-87.599063,Bubble Tea Shop
901,Hyde Park,41.79388000000006,-87.59325999999999,Hyde Park Shopping Center,41.79570805221397,-87.58818672304884,Shopping Mall
902,Hyde Park,41.79388000000006,-87.59325999999999,Dollop Coffee Co.,41.794367256713294,-87.598920139211,Coffee Shop
903,Hyde Park,41.79388000000006,-87.59325999999999,Jimmy John's,41.79521414672582,-87.58834494052975,Sandwich Place
904,Hyde Park,41.79388000000006,-87.59325999999999,Enterprise Rent-A-Car,41.79471291824301,-87.58786767724087,Rental Car Location
905,Hyde Park,41.79388000000006,-87.59325999999999,Maravilla's,41.79502586504105,-87.58769589607425,Mexican Restaurant
906,Hyde Park,41.79388000000006,-87.59325999999999,Redbox,41.7952,-87.587529,Video Store
907,Hyde Park,41.79388000000006,-87.59325999999999,Starbucks,41.79523428552959,-87.59665940828377,Coffee Shop
908,Hyde Park,41.79388000000006,-87.59325999999999,Jimmy's Woodlawn Tap,41.79520328853792,-87.59669898267911,Dive Bar
909,Hyde Park,41.79388000000006,-87.59325999999999,Walgreens,41.7956991,-87.5878386,Pharmacy
910,Hyde Park,41.79388000000006,-87.59325999999999,Metra - 55th / 56th / 57th St,41.79243950148843,-87.58784157699648,Train Station
911,Hyde Park,41.79388000000006,-87.59325999999999,Bartlett Dining Commons,41.79196882533417,-87.598399087271,College Cafeteria
912,Hyde Park,41.79388000000006,-87.59325999999999,FedEx Office Print & Ship Center,41.7912918,-87.5941147,Shipping Store
913,Hyde Park,41.79388000000006,-87.59325999999999,SUBWAY,41.79136241035077,-87.58969698792123,Sandwich Place
914,Hyde Park,41.79388000000006,-87.59325999999999,Henry Crown Field House,41.79334092979286,-87.59834047895802,Gym
915,Hyde Park,41.79388000000006,-87.59325999999999,Bixler Park,41.79163800175146,-87.59267767211102,Park
916,Hyde Park,41.79388000000006,-87.59325999999999,Divvy Station,41.79536950953701,-87.59663763906225,Bike Rental / Bike Share
917,Hyde Park,41.79388000000006,-87.59325999999999,The Revival,41.795288,-87.597008,Comedy Club
918,Hyde Park,41.79388000000006,-87.59325999999999,Bergstein's NY Deli,41.795250169601964,-87.59702623298722,Deli / Bodega
919,Woodlawn,41.78046000000006,-87.60134999999997,Daley's Restaurant,41.780399418101716,-87.60547230567558,Diner
920,Woodlawn,41.78046000000006,-87.60134999999997,Robust Coffee Lounge,41.780358,-87.596387,Coffee Shop
921,Woodlawn,41.78046000000006,-87.60134999999997,Harris Park,41.781662738966546,-87.60474943786534,Park
922,Woodlawn,41.78046000000006,-87.60134999999997,Family Dollar,41.77917710500587,-87.60587469422822,Discount Store
923,Woodlawn,41.78046000000006,-87.60134999999997,CTA 63rd woodlawn,41.78044439741133,-87.59684503350213,Bus Station
924,South Shore,41.76158000000004,-87.57801999999998,Italian Fiesta Pizzeria,41.7659153,-87.5777669,Pizza Place
925,South Shore,41.76158000000004,-87.57801999999998,Chase Bank,41.765118998779215,-87.57551000000001,Bank
926,South Shore,41.76158000000004,-87.57801999999998,Papa John's Pizza,41.7651375743477,-87.57599408216225,Pizza Place
927,South Shore,41.76158000000004,-87.57801999999998,AP Deli,41.75885967195196,-87.57509849827933,Deli / Bodega
928,South Shore,41.76158000000004,-87.57801999999998,Wings N Fins,41.758553000000006,-87.58176,Wings Joint
929,South Shore,41.76158000000004,-87.57801999999998,The Music Experience,41.76234,-87.576957,Record Shop
930,South Shore,41.76158000000004,-87.57801999999998,South Shore Eye Center,41.762581,-87.576028,Optical Shop
931,South Shore,41.76158000000004,-87.57801999999998,Walgreens,41.7658037,-87.5761537,Pharmacy
932,South Shore,41.76158000000004,-87.57801999999998,76 and Jeffrey,41.75924264924649,-87.57612024425647,Intersection
933,South Shore,41.76158000000004,-87.57801999999998,Digital Saviour Technologies,41.76272303536716,-87.581622302896,Home Service
934,South Shore,41.76158000000004,-87.57801999999998,CTA Bus Stop 5217,41.7587748852014,-87.57617028421147,Bus Station
935,South Shore,41.76158000000004,-87.57801999999998,Ap Deli,41.758655,-87.581315,Deli / Bodega
936,South Shore,41.76158000000004,-87.57801999999998,Rosenblum (J. Leslie) Park,41.75804032250694,-87.58029393569842,Park
937,South Shore,41.76158000000004,-87.57801999999998,Baba's,41.765334854476166,-87.57608384760381,American Restaurant
938,South Shore,41.76158000000004,-87.57801999999998,South Shore HS Track,41.75767487710987,-87.57956537645671,Baseball Field
939,South Shore,41.76158000000004,-87.57801999999998,Woodhull Playground Park,41.761500882967525,-87.58360862731934,Playground
940,South Shore,41.76158000000004,-87.57801999999998,Red Rooster,41.765324,-87.57545,Fried Chicken Joint
941,South Shore,41.76158000000004,-87.57801999999998,The spot,41.765859999999996,-87.57706999999999,New American Restaurant
942,South Shore,41.76158000000004,-87.57801999999998,71st & Jeffery Currency Exchange,41.765859999999996,-87.57706999999999,Currency Exchange
943,South Shore,41.76158000000004,-87.57801999999998,Ashley Stewart,41.765097,-87.574501,Women's Store
944,South Shore,41.76158000000004,-87.57801999999998,New China Express,41.765097,-87.574501,Chinese Restaurant
945,Chatham,41.74108000000007,-87.61302999999998,Red Peppers,41.73660916362793,-87.61324808537016,Lounge
946,Chatham,41.74108000000007,-87.61302999999998,Dunkin',41.73674056104464,-87.61256230679408,Donut Shop
947,Chatham,41.74108000000007,-87.61302999999998,Red Snapper,41.744112,-87.61435,Fast Food Restaurant
948,Chatham,41.74108000000007,-87.61302999999998,Baskin-Robbins,41.736760031397885,-87.6125880509262,Ice Cream Shop
949,Chatham,41.74108000000007,-87.61302999999998,Cole Park,41.73954518228736,-87.61472565462512,Park
950,Chatham,41.74108000000007,-87.61302999999998,Flawless Fashion Boutique,41.744098,-87.61255899999999,Boutique
951,Chatham,41.74108000000007,-87.61302999999998,Church's Fried Chicken - Chicago Stores,41.736779,-87.614114,Food
952,Chatham,41.74108000000007,-87.61302999999998,Effortless Style Studio,41.736613278561514,-87.61341968464438,Boutique
953,Avalon Park,41.745070000000055,-87.58815999999996,Jimmi Skouls,41.746862025301716,-87.5859917382489,Boutique
954,Avalon Park,41.745070000000055,-87.58815999999996,Nita's Gumbo,41.747683758512295,-87.58620034768813,Cajun / Creole Restaurant
955,Avalon Park,41.745070000000055,-87.58815999999996,Stoney Sub,41.74112628076475,-87.58579088549082,Sandwich Place
956,Avalon Park,41.745070000000055,-87.58815999999996,That's A Burger,41.743837,-87.584939,Burger Joint
957,Avalon Park,41.745070000000055,-87.58815999999996,STONY EXPRESS,41.74735470201171,-87.5860631371335,Diner
958,Avalon Park,41.745070000000055,-87.58815999999996,Save-A-Lot,41.745074,-87.586208,Grocery Store
959,Avalon Park,41.745070000000055,-87.58815999999996,Beggers Pizza,41.74765042735221,-87.58607226606695,Pizza Place
960,Avalon Park,41.745070000000055,-87.58815999999996,Just Turkey Restaurant,41.74403023956413,-87.58517551234362,Fast Food Restaurant
